epoch,l0_cw,l0_s,mse_loss,l1_loss,lambda_value,loss,oa,aa,k,min_cw,max_cw,avg_cw,min_s,max_s,avg_s,selected_bands,selected_weights,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,weight_129,weight_130
100,131,131,0.399,4.7192578,0.001,0.403,0.512,0.422,0.382,0.004,0.027,0.008,0.004,0.027,0.008,33|70,0.027|0.024,0.008,0.019,0.004,0.007,0.008,0.007,0.013,0.011,0.004,0.01,0.004,0.004,0.023,0.005,0.005,0.007,0.004,0.004,0.009,0.006,0.004,0.013,0.007,0.009,0.005,0.01,0.009,0.016,0.013,0.006,0.006,0.011,0.016,0.027,0.004,0.004,0.004,0.004,0.004,0.004,0.009,0.004,0.004,0.017,0.018,0.004,0.007,0.014,0.008,0.004,0.011,0.004,0.007,0.004,0.009,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.015,0.016,0.004,0.005,0.009,0.007,0.004,0.004,0.024,0.006,0.004,0.004,0.01,0.005,0.023,0.004,0.005,0.004,0.005,0.006,0.005,0.007,0.007,0.01,0.013,0.004,0.004,0.009,0.008,0.009,0.004,0.006,0.004,0.004,0.005,0.01,0.009,0.005,0.014,0.011,0.007,0.018,0.004,0.005,0.004,0.007,0.004,0.004,0.007,0.004,0.005,0.004,0.008,0.004,0.006,0.011,0.004,0.01,0.005,0.005,0.005,0.006,0.004,0.01,0.011,0.004,0.005,0.008,0.004
110,131,131,0.377,4.7101188,0.001,0.382,0.512,0.422,0.382,0.004,0.028,0.008,0.004,0.028,0.008,33|70,0.028|0.024,0.008,0.019,0.004,0.007,0.008,0.007,0.013,0.011,0.004,0.01,0.004,0.004,0.023,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.012,0.007,0.009,0.005,0.009,0.009,0.016,0.013,0.006,0.006,0.011,0.017,0.028,0.004,0.004,0.004,0.004,0.004,0.004,0.009,0.004,0.004,0.018,0.019,0.005,0.006,0.013,0.008,0.004,0.011,0.004,0.007,0.004,0.009,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.018,0.016,0.004,0.004,0.01,0.007,0.004,0.004,0.024,0.006,0.004,0.004,0.01,0.004,0.024,0.004,0.004,0.004,0.005,0.005,0.005,0.007,0.006,0.01,0.013,0.004,0.004,0.009,0.008,0.009,0.004,0.006,0.004,0.004,0.005,0.01,0.009,0.005,0.014,0.011,0.007,0.018,0.004,0.005,0.004,0.007,0.004,0.004,0.008,0.004,0.005,0.004,0.007,0.004,0.006,0.011,0.004,0.01,0.004,0.005,0.005,0.006,0.004,0.01,0.011,0.004,0.005,0.007,0.004
120,131,131,0.359,4.7036448,0.001,0.363,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.007,0.019,0.004,0.006,0.008,0.007,0.013,0.011,0.004,0.01,0.004,0.004,0.022,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.012,0.006,0.009,0.005,0.009,0.009,0.016,0.014,0.006,0.006,0.011,0.018,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.009,0.005,0.004,0.02,0.02,0.005,0.006,0.013,0.008,0.004,0.012,0.004,0.007,0.004,0.009,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.019,0.016,0.004,0.004,0.01,0.007,0.004,0.004,0.024,0.007,0.004,0.004,0.01,0.004,0.024,0.004,0.004,0.004,0.004,0.005,0.004,0.006,0.006,0.01,0.012,0.004,0.004,0.008,0.009,0.009,0.004,0.005,0.004,0.004,0.005,0.011,0.009,0.005,0.015,0.012,0.007,0.017,0.004,0.005,0.004,0.007,0.004,0.004,0.008,0.004,0.005,0.004,0.007,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.005,0.006,0.004,0.01,0.011,0.004,0.005,0.007,0.004
130,131,131,0.346,4.6984673,0.001,0.35,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.007,0.019,0.004,0.006,0.009,0.007,0.014,0.011,0.004,0.011,0.004,0.004,0.022,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.016,0.014,0.006,0.006,0.011,0.018,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.005,0.004,0.021,0.021,0.005,0.006,0.012,0.008,0.004,0.013,0.004,0.008,0.004,0.01,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.02,0.015,0.004,0.004,0.01,0.007,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.023,0.004,0.004,0.004,0.004,0.005,0.004,0.006,0.006,0.01,0.012,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.009,0.004,0.015,0.012,0.007,0.017,0.004,0.005,0.004,0.007,0.004,0.004,0.008,0.004,0.005,0.004,0.007,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.005,0.006,0.004,0.01,0.011,0.004,0.004,0.007,0.004
140,131,131,0.326,4.6996903,0.001,0.331,0.512,0.422,0.382,0.004,0.029,0.008,0.004,0.029,0.008,33|70,0.029|0.024,0.007,0.019,0.004,0.006,0.009,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.021,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.016,0.015,0.006,0.005,0.011,0.019,0.029,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.005,0.004,0.021,0.02,0.005,0.006,0.012,0.008,0.004,0.013,0.004,0.008,0.004,0.009,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.02,0.015,0.004,0.005,0.011,0.007,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.023,0.004,0.004,0.004,0.004,0.005,0.004,0.006,0.006,0.01,0.012,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.009,0.004,0.015,0.012,0.007,0.017,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.007,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.006,0.006,0.004,0.009,0.011,0.004,0.004,0.007,0.004
150,131,131,0.311,4.6956048,0.001,0.316,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.007,0.019,0.004,0.006,0.009,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.021,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.017,0.015,0.006,0.005,0.012,0.019,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.005,0.004,0.022,0.02,0.005,0.005,0.011,0.008,0.004,0.014,0.004,0.008,0.004,0.01,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.021,0.015,0.004,0.004,0.011,0.007,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.024,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.01,0.012,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.008,0.004,0.015,0.012,0.007,0.016,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.007,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.006,0.006,0.004,0.009,0.011,0.004,0.004,0.007,0.004
160,131,131,0.316,4.694489,0.001,0.321,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.007,0.019,0.004,0.006,0.009,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.021,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.017,0.015,0.006,0.005,0.012,0.019,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.005,0.004,0.022,0.02,0.005,0.005,0.011,0.008,0.004,0.014,0.004,0.008,0.004,0.01,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.021,0.015,0.004,0.005,0.012,0.007,0.004,0.004,0.024,0.007,0.004,0.004,0.01,0.004,0.023,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.006,0.01,0.012,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.008,0.004,0.014,0.012,0.007,0.016,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.006,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.006,0.006,0.004,0.009,0.011,0.004,0.004,0.007,0.004
170,131,131,0.286,4.6929665,0.001,0.29,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.006,0.019,0.005,0.006,0.009,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.021,0.004,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.017,0.015,0.006,0.006,0.012,0.019,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.005,0.004,0.023,0.02,0.005,0.005,0.011,0.008,0.004,0.014,0.004,0.008,0.004,0.01,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.022,0.015,0.004,0.004,0.012,0.006,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.024,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.005,0.01,0.011,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.008,0.004,0.015,0.012,0.007,0.016,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.006,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.006,0.006,0.004,0.009,0.01,0.004,0.004,0.007,0.004
180,131,131,0.275,4.690938,0.001,0.279,0.512,0.422,0.382,0.004,0.03,0.008,0.004,0.03,0.008,33|70,0.03|0.024,0.006,0.019,0.005,0.006,0.009,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.02,0.004,0.005,0.007,0.004,0.004,0.007,0.005,0.004,0.011,0.005,0.009,0.005,0.009,0.009,0.017,0.015,0.006,0.006,0.012,0.02,0.03,0.004,0.004,0.004,0.004,0.004,0.004,0.011,0.005,0.004,0.023,0.021,0.005,0.005,0.011,0.008,0.004,0.015,0.004,0.008,0.004,0.01,0.011,0.004,0.007,0.009,0.004,0.004,0.004,0.021,0.014,0.004,0.004,0.012,0.006,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.024,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.005,0.009,0.011,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.008,0.004,0.015,0.013,0.007,0.015,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.006,0.004,0.006,0.012,0.004,0.01,0.004,0.005,0.006,0.006,0.004,0.009,0.01,0.004,0.004,0.007,0.004
190,131,131,0.276,4.69977,0.001,0.281,0.512,0.422,0.382,0.004,0.029,0.008,0.004,0.029,0.008,33|70,0.029|0.024,0.006,0.02,0.005,0.006,0.01,0.007,0.014,0.012,0.004,0.011,0.004,0.004,0.02,0.005,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.006,0.009,0.005,0.009,0.009,0.017,0.016,0.006,0.006,0.012,0.02,0.029,0.004,0.004,0.004,0.004,0.004,0.005,0.011,0.005,0.004,0.022,0.019,0.005,0.005,0.011,0.008,0.004,0.015,0.004,0.008,0.004,0.009,0.01,0.004,0.007,0.009,0.004,0.004,0.004,0.021,0.014,0.004,0.005,0.012,0.006,0.004,0.004,0.024,0.007,0.004,0.004,0.009,0.004,0.024,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.005,0.009,0.011,0.004,0.004,0.008,0.009,0.008,0.004,0.005,0.004,0.004,0.005,0.011,0.008,0.004,0.015,0.012,0.007,0.015,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.006,0.004,0.006,0.012,0.004,0.009,0.004,0.005,0.006,0.006,0.004,0.009,0.01,0.004,0.004,0.007,0.004
200,131,131,0.259,4.7000785,0.001,0.264,0.45,0.39,0.308,0.004,0.029,0.008,0.004,0.029,0.008,33|76,0.029|0.024,0.006,0.02,0.005,0.006,0.009,0.007,0.014,0.012,0.004,0.012,0.004,0.004,0.02,0.005,0.005,0.007,0.004,0.004,0.008,0.005,0.004,0.011,0.005,0.009,0.005,0.009,0.009,0.017,0.016,0.006,0.006,0.012,0.02,0.029,0.004,0.004,0.004,0.004,0.004,0.005,0.011,0.005,0.004,0.023,0.019,0.005,0.005,0.011,0.008,0.004,0.014,0.004,0.008,0.004,0.009,0.01,0.004,0.007,0.009,0.004,0.004,0.004,0.021,0.014,0.004,0.005,0.013,0.006,0.004,0.004,0.023,0.007,0.004,0.004,0.01,0.004,0.024,0.004,0.004,0.004,0.004,0.004,0.004,0.006,0.005,0.01,0.011,0.004,0.004,0.007,0.009,0.008,0.004,0.004,0.004,0.004,0.005,0.011,0.008,0.004,0.015,0.012,0.007,0.015,0.004,0.006,0.004,0.007,0.005,0.004,0.007,0.004,0.005,0.004,0.006,0.004,0.006,0.012,0.004,0.009,0.004,0.005,0.006,0.006,0.004,0.009,0.01,0.004,0.004,0.007,0.004
